PlayerID,Name,BirthYear
1498,Derrek Dickey,
1498,Derrek Dickey,
1498,Derrek Dickey,
1498,Derrek Dickey,
1499,Doug Collins,
1499,Doug Collins,
1499,Doug Collins,
1499,Doug Collins,
1499,Doug Collins,
1499,Doug Collins,
1499,Doug Collins,
1499,Doug Collins,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1500,Dwight Jones,
1501,E.C. Coleman,
1501,E.C. Coleman,
1501,E.C. Coleman,
1501,E.C. Coleman,
1501,E.C. Coleman,
1501,E.C. Coleman,
1502,Ed Ratleff,
1502,Ed Ratleff,
1502,Ed Ratleff,
1502,Ed Ratleff,
1502,Ed Ratleff,
1503,Ernie DiGregorio,
1503,Ernie DiGregorio,
1503,Ernie DiGregorio,
1503,Ernie DiGregorio,
1503,Ernie DiGregorio,
1503,Ernie DiGregorio,
1503,Ernie DiGregorio,
1504,Gary Melchionni,
1504,Gary Melchionni,
1505,George Karl,1951
1505,George Karl,1951
1505,George Karl,1951
1505,George Karl,1951
1505,George Karl,1951
1506,Jerry Pender,
1507,Jim Bradley,
1507,Jim Bradley,
1507,Jim Bradley,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1508,Jim Brewer,
1509,Jim Garvin,
1510,Jim O'Brien,
1510,Jim O'Brien,
1511,Jim Owens,
1511,Jim Owens,
1512,Joe Reaves,1950
1512,Joe Reaves,1950
1513,John Brown,
1513,John Brown,
1513,John Brown,
1513,John Brown,
1513,John Brown,
1513,John Brown,
1513,John Brown,
1513,John Brown,
1513,John Brown,
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1514,John Williamson,1951
1515,Ken Charles,
1515,Ken Charles,
1515,Ken Charles,
1515,Ken Charles,
1515,Ken Charles,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1516,Kermit Washington,
1517,Kevin Joyce,
1517,Kevin Joyce,
1517,Kevin Joyce,
1517,Kevin Joyce,
1517,Kevin Joyce,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1518,Kevin Kunnert,
1519,Larry Finch,
1519,Larry Finch,
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1520,Larry Kenon,1952
1521,Larry McNeill,
1521,Larry McNeill,
1521,Larry McNeill,
1521,Larry McNeill,
1521,Larry McNeill,
1521,Larry McNeill,
1521,Larry McNeill,
1521,Larry McNeill,
1521,Larry McNeill,
1521,Larry McNeill,
1522,Louie Nelson,
1522,Louie Nelson,
1522,Louie Nelson,
1522,Louie Nelson,
1522,Louie Nelson,
1522,Louie Nelson,
1522,Louie Nelson,
1523,Luke Witte,
1523,Luke Witte,
1523,Luke Witte,
1524,Mark Sibley,
1525,Mel Davis,
1525,Mel Davis,
1525,Mel Davis,
1525,Mel Davis,
1525,Mel Davis,
1525,Mel Davis,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1526,Mike Bantom,
1527,Mike D'Antoni,1951
1527,Mike D'Antoni,1951
1527,Mike D'Antoni,1951
1527,Mike D'Antoni,1951
1527,Mike D'Antoni,1951
1528,Mike Green,1951
1528,Mike Green,1951
1528,Mike Green,1951
1528,Mike Green,1951
1528,Mike Green,1951
1528,Mike Green,1951
1528,Mike Green,1951
1528,Mike Green,1951
1528,Mike Green,1951
1529,Mike Macaluso,
1530,Nate Hawthorne,
1530,Nate Hawthorne,
1530,Nate Hawthorne,
1531,Nick Weatherspoon,
1531,Nick Weatherspoon,
1531,Nick Weatherspoon,
1531,Nick Weatherspoon,
1531,Nick Weatherspoon,
1531,Nick Weatherspoon,
1531,Nick Weatherspoon,
1531,Nick Weatherspoon,
1531,Nick Weatherspoon,
1532,Patrick McFarland,
1532,Patrick McFarland,
1532,Patrick McFarland,
1533,Phil Hankinson,
1533,Phil Hankinson,
1534,Rod Freeman,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1535,Ron Behagen,
1536,Ron King,
1537,Ronnie Robinson,
1537,Ronnie Robinson,
1537,Ronnie Robinson,
1537,Ronnie Robinson,
1538,Roy Ebron,
1539,Slick Watts,
1539,Slick Watts,
1539,Slick Watts,
1539,Slick Watts,
1539,Slick Watts,
1539,Slick Watts,
1539,Slick Watts,
1539,Slick Watts,
1540,Steve Downing,
1540,Steve Downing,
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1541,Swen Nater,1950
1542,Ted Manakas,
1543,Tim Bassett,1951
1543,Tim Bassett,1951
1543,Tim Bassett,1951
1543,Tim Bassett,1951
1543,Tim Bassett,1951
1543,Tim Bassett,1951
1543,Tim Bassett,1951
1543,Tim Bassett,1951
1543,Tim Bassett,1951
1544,Tom Ingelsby,1951
1544,Tom Ingelsby,1951
1544,Tom Ingelsby,1951
1545,Tom Kozelko,
1545,Tom Kozelko,
1545,Tom Kozelko,
1546,Vester Marshall,
1547,Wilbert Robinson,
1548,Aaron James,
1548,Aaron James,
1548,Aaron James,
1548,Aaron James,
1548,Aaron James,
1549,Al Eberhard,
1549,Al Eberhard,
1549,Al Eberhard,
1549,Al Eberhard,
1550,Al Skinner,1952
1550,Al Skinner,1952
1550,Al Skinner,1952
1550,Al Skinner,1952
1550,Al Skinner,1952
1550,Al Skinner,1952
1550,Al Skinner,1952
1550,Al Skinner,1952
1550,Al Skinner,1952
1550,Al Skinner,1952
1551,Aulcie Perry,
1552,Ben Clyde,
1553,Bernie Harris,
1554,Bill Higgins,
1555,Bill Ligon,
1556,Bill Walton,
1556,Bill Walton,
1556,Bill Walton,
1556,Bill Walton,
1556,Bill Walton,
1556,Bill Walton,
1556,Bill Walton,
1556,Bill Walton,
1556,Bill Walton,
1556,Bill Walton,
1557,Billy Harris,
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1558,Billy Knight,1952
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1559,Bobby Jones,1951
1560,Bobby Wilson,1951
1560,Bobby Wilson,1951
1560,Bobby Wilson,1951
1560,Bobby Wilson,1951
1561,Brian Winters,
1561,Brian Winters,
1561,Brian Winters,
1561,Brian Winters,
1561,Brian Winters,
1561,Brian Winters,
1561,Brian Winters,
1561,Brian Winters,
1561,Brian Winters,
1562,Campy Russell,
1562,Campy Russell,
1562,Campy Russell,
1562,Campy Russell,
1562,Campy Russell,
1562,Campy Russell,
1562,Campy Russell,
1562,Campy Russell,
1562,Campy Russell,
1563,Clyde Dickey,
1564,Collis Temple,
1565,Connie Norman,
1565,Connie Norman,
1565,Connie Norman,
1566,Dan Anderson,1951
1566,Dan Anderson,1951
1567,Darrell Elston,1952
1567,Darrell Elston,1952
1568,David Vaughn,1952
1568,David Vaughn,1952
1569,Dean Tolson,
1569,Dean Tolson,
1569,Dean Tolson,
1570,Dennis DuVal,
1570,Dennis DuVal,
1571,Don Smith,1951
1572,Donald Washington,
1572,Donald Washington,
1573,Earl Williams,
1573,Earl Williams,
1573,Earl Williams,
1573,Earl Williams,
1574,Eric Money,
1574,Eric Money,
1574,Eric Money,
1574,Eric Money,
1574,Eric Money,
1574,Eric Money,
1574,Eric Money,
1574,Eric Money,
1574,Eric Money,
1574,Eric Money,
1575,Fly Williams,
1576,Foots Walker,
1576,Foots Walker,
1576,Foots Walker,
1576,Foots Walker,
1576,Foots Walker,
1576,Foots Walker,
1576,Foots Walker,
1576,Foots Walker,
1576,Foots Walker,
1576,Foots Walker,
1577,Frank Kendrick,
1578,Fred Saunders,
1578,Fred Saunders,
1578,Fred Saunders,
1578,Fred Saunders,
1578,Fred Saunders,
1578,Fred Saunders,
1579,Gary Brokaw,
1579,Gary Brokaw,
1579,Gary Brokaw,
1579,Gary Brokaw,
1579,Gary Brokaw,
1579,Gary Brokaw,
1580,Glenn McDonald,
1580,Glenn McDonald,
1580,Glenn McDonald,
1581,Greg Jackson,
1581,Greg Jackson,
1581,Greg Jackson,
1582,Greg Lee,1951
1582,Greg Lee,1951
1583,Gus Bailey,
1583,Gus Bailey,
1583,Gus Bailey,
1583,Gus Bailey,
1583,Gus Bailey,
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1584,Gus Gerard,1953
1585,Hank Williams,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1586,Harvey Catchings,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1587,Jamaal Wilkes,
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1588,Jan van Breda Kolff,1951
1589,Jesse Dark,
1590,Jimmy Foster,
1590,Jimmy Foster,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1591,John Drew,
1592,Ken Boyd,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1593,Kevin Restani,
1594,Kevin Stacom,
1594,Kevin Stacom,
1594,Kevin Stacom,
1594,Kevin Stacom,
1594,Kevin Stacom,
1594,Kevin Stacom,
1594,Kevin Stacom,
1594,Kevin Stacom,
1595,Len Elmore,1952
1595,Len Elmore,1952
1595,Len Elmore,1952
1595,Len Elmore,1952
1595,Len Elmore,1952
1595,Len Elmore,1952
1595,Len Elmore,1952
1595,Len Elmore,1952
1595,Len Elmore,1952
1595,Len Elmore,1952
1596,Len Kosmalski,
1596,Len Kosmalski,
1597,Leon Benbow,
1597,Leon Benbow,
1598,Leonard Gray,
1598,Leonard Gray,
1598,Leonard Gray,
1598,Leonard Gray,
1598,Leonard Gray,
1599,Lionel Billingy,
1600,Lloyd Batts,
1601,Marvin Barnes,1952
1601,Marvin Barnes,1952
1601,Marvin Barnes,1952
1601,Marvin Barnes,1952
1601,Marvin Barnes,1952
1601,Marvin Barnes,1952
1601,Marvin Barnes,1952
1601,Marvin Barnes,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1602,Maurice Lucas,1952
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1603,Mickey Johnson,
1604,Mike Sojourner,
1604,Mike Sojourner,
1604,Mike Sojourner,
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1605,Moses Malone,1955
1606,Owen Wells,
1607,Perry Warbington,
1608,Phil Lumpkin,
1608,Phil Lumpkin,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1609,Phil Smith,
1610,Reggie Royals,
1611,Rod Derline,
1611,Rod Derline,
1612,Roy McPipe,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1613,Scott Wedman,
1614,Stan Washington,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1615,Steve Hawes,
1616,Tal Skinner,
1616,Tal Skinner,
1617,Tom Burleson,
1617,Tom Burleson,
1617,Tom Burleson,
1617,Tom Burleson,
1617,Tom Burleson,
1617,Tom Burleson,
1617,Tom Burleson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1618,Tom Henderson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1619,Truck Robinson,
1620,Wardell Jackson,
1621,Wayne Pack,
1622,Al Carlson,
1623,Allen Murphy,1952
1623,Allen Murphy,1952
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1624,Alvan Adams,
1625,Bill Robinzine,
1625,Bill Robinzine,
1625,Bill Robinzine,
1625,Bill Robinzine,
1625,Bill Robinzine,
1625,Bill Robinzine,
1625,Bill Robinzine,
1625,Bill Robinzine,
1625,Bill Robinzine,
1626,Bill Willoughby,
1626,Bill Willoughby,
1626,Bill Willoughby,
1626,Bill Willoughby,
1626,Bill Willoughby,
1626,Bill Willoughby,
1626,Bill Willoughby,
1626,Bill Willoughby,
1626,Bill Willoughby,
1626,Bill Willoughby,
1627,Bob Bigelow,
1627,Bob Bigelow,
1627,Bob Bigelow,
1627,Bob Bigelow,
1627,Bob Bigelow,
1627,Bob Bigelow,
1628,Bob Gross,
1628,Bob Gross,
1628,Bob Gross,
1628,Bob Gross,
1628,Bob Gross,
1628,Bob Gross,
1628,Bob Gross,
1628,Bob Gross,
1629,Bubbles Hawkins,
1629,Bubbles Hawkins,
1629,Bubbles Hawkins,
1629,Bubbles Hawkins,
1630,C.J. Kupec,
1630,C.J. Kupec,
1630,C.J. Kupec,
1631,Charles Jordan,
1632,Cliff Pondexter,
1632,Cliff Pondexter,
1632,Cliff Pondexter,
1633,Clyde Mayes,
1633,Clyde Mayes,
1633,Clyde Mayes,
1633,Clyde Mayes,
1633,Clyde Mayes,
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1634,Dan Roundfield,1953
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1635,Darryl Dawkins,
1636,Dave Meyers,
1636,Dave Meyers,
1636,Dave Meyers,
1636,Dave Meyers,
1637,David Thompson,1954
1637,David Thompson,1954
1637,David Thompson,1954
1637,David Thompson,1954
1637,David Thompson,1954
1637,David Thompson,1954
1637,David Thompson,1954
1637,David Thompson,1954
1637,David Thompson,1954
1638,Dennis Van Zant,
1639,Don Ford,
1639,Don Ford,
1639,Don Ford,
1639,Don Ford,
1639,Don Ford,
1639,Don Ford,
1639,Don Ford,
1639,Don Ford,
1639,Don Ford,
1640,Dwaine Dillard,
1641,Ed Searcy,
1642,Eric Fernsten,
1642,Eric Fernsten,
1642,Eric Fernsten,
1642,Eric Fernsten,
1642,Eric Fernsten,
1642,Eric Fernsten,
1642,Eric Fernsten,
1642,Eric Fernsten,
1643,Frank Oleynick,
1643,Frank Oleynick,
1644,Gene Short,
1644,Gene Short,
1644,Gene Short,
1645,George Bucci,
1646,Glenn Hansen,
1646,Glenn Hansen,
1646,Glenn Hansen,
1646,Glenn Hansen,
1646,Glenn Hansen,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1647,Gus Williams,
1648,Harry Rogers,
1649,Henry Dickerson,
1649,Henry Dickerson,
1650,Henry Ward,1952
1650,Henry Ward,1952
1651,Jerome Anderson,
1651,Jerome Anderson,
1652,Jerry Baskerville,
1653,Jim Creighton,
1654,Jim McElroy,
1654,Jim McElroy,
1654,Jim McElroy,
1654,Jim McElroy,
1654,Jim McElroy,
1654,Jim McElroy,
1654,Jim McElroy,
1654,Jim McElroy,
1654,Jim McElroy,
1655,Jimmie Baker,
1656,Jimmy Conner,
1657,Joe Bryant,
1657,Joe Bryant,
1657,Joe Bryant,
1657,Joe Bryant,
1657,Joe Bryant,
1657,Joe Bryant,
1657,Joe Bryant,
1657,Joe Bryant,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1658,Joe Meriweather,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1659,John Lambert,
1660,John Laskowski,
1660,John Laskowski,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1661,John Shumate,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1662,Junior Bridgeman,
1663,Ken Mayfield,
1664,Ken Smith,
1665,Kenneth Gardner,
1666,Kevin Grevey,
1666,Kevin Grevey,
1666,Kevin Grevey,
1666,Kevin Grevey,
1666,Kevin Grevey,
1666,Kevin Grevey,
1666,Kevin Grevey,
1666,Kevin Grevey,
1666,Kevin Grevey,
1666,Kevin Grevey,
1667,Kim Hughes,1952
1667,Kim Hughes,1952
1667,Kim Hughes,1952
1667,Kim Hughes,1952
1667,Kim Hughes,1952
1667,Kim Hughes,1952
1667,Kim Hughes,1952
1667,Kim Hughes,1952
1668,Larry Fogle,
1669,Lindsay Hairston,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1670,Lionel Hollins,
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1671,M.L. Carr,1951
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1672,Mark Olberding,1956
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1673,Marvin Webster,1952
1674,Mel Bennett,1955
1674,Mel Bennett,1955
1674,Mel Bennett,1955
1674,Mel Bennett,1955
1674,Mel Bennett,1955
1675,Mike Flynn,1953
1675,Mike Flynn,1953
1675,Mike Flynn,1953
1676,Monte Towe,1953
1676,Monte Towe,1953
1677,Nathaniel Barnett,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1678,Rich Kelley,
1679,Rick Darnell,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1680,Ricky Sobers,
1681,Rudy Hackett,1953
1681,Rudy Hackett,1953
1681,Rudy Hackett,1953
1681,Rudy Hackett,1953
1682,Rudy White,
1682,Rudy White,
1682,Rudy White,
1682,Rudy White,
1682,Rudy White,
1682,Rudy White,
1682,Rudy White,
1683,Skip Wise,
1684,Steve Green,1953
1684,Steve Green,1953
1684,Steve Green,1953
1684,Steve Green,1953
1684,Steve Green,1953
1684,Steve Green,1953
1685,Terry Thomas,
1686,Ticky Burden,1953
1686,Ticky Burden,1953
1686,Ticky Burden,1953
1687,Tom Boswell,
1687,Tom Boswell,
1687,Tom Boswell,
1687,Tom Boswell,
1687,Tom Boswell,
1687,Tom Boswell,
1687,Tom Boswell,
1687,Tom Boswell,
1688,Tom Kropp,
1688,Tom Kropp,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1689,Tom McMillen,
1690,Wilbur Holland,
1690,Wilbur Holland,
1690,Wilbur Holland,
1690,Wilbur Holland,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1691,World B. Free,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
1692,Adrian Dantley,
